키워드순번,품목키워드,키워드레벨,상위키워드순번,판정결과코드,종결여부,사용여부,자동완성용키워드
2470,교차 추적 분해능이 15cm 이상,2,2348,2,Y,Y,ㄱㅛㅊㅏ ㅊㅜㅈㅓㄱ ㅂㅜㄴㅎㅐㄴㅡㅇㅇㅣ 15cm ㅇㅣㅅㅏㅇ
2471,"1,200nm이하, 30,000nm초과의 파장범위",2,2294,2,Y,Y,"1,200nmㅇㅣㅎㅏ, 30,000nmㅊㅗㄱㅘㅇㅢ ㅍㅏㅈㅏㅇㅂㅓㅁㅇㅟ"
1042,2 Mpa 이상의 압력에서 작동 불가,3,528,2,Y,N,2 Mpa ㅇㅣㅅㅏㅇㅇㅢ ㅇㅏㅂㄹㅕㄱㅇㅔㅅㅓ ㅈㅏㄱㄷㅗㅇ ㅂㅜㄹㄱㅏ
1043,2 Mpa 이상의 압력에서 작동 불가,3,546,2,Y,Y,2 Mpa ㅇㅣㅅㅏㅇㅇㅢ ㅇㅏㅂㄹㅕㄱㅇㅔㅅㅓ ㅈㅏㄱㄷㅗㅇ ㅂㅜㄹㄱㅏ
1044,2-나이트로디페닐아민,3,960,1,Y,Y,2-ㄴㅏㅇㅣㅌㅡㄹㅗㄷㅣㅍㅔㄴㅣㄹㅇㅏㅁㅣㄴ
1045,2-디메틸아미노에틸아자이드,3,610,1,Y,Y,2-ㄷㅣㅁㅔㅌㅣㄹㅇㅏㅁㅣㄴㅗㅇㅔㅌㅣㄹㅇㅏㅈㅏㅇㅣㄷㅡ
1046,2-하이드로시에틸히드라진 나이트레이트,3,343,1,Y,Y,2-ㅎㅏㅇㅣㄷㅡㄹㅗㅅㅣㅇㅔㅌㅣㄹㅎㅣㄷㅡㄹㅏㅈㅣㄴ ㄴㅏㅇㅣㅌㅡㄹㅔㅇㅣㅌㅡ
1047,23K 이하의 냉각능력 없음,3,673,2,Y,Y,23K ㅇㅣㅎㅏㅇㅢ ㄴㅐㅇㄱㅏㄱㄴㅡㅇㄹㅕㄱ ㅇㅓㅂㅅㅇㅡㅁ
1048,"298K 동점성 5,000mm^2/s 이상",3,476,2,Y,Y,"298K ㄷㅗㅇㅈㅓㅁㅅㅓㅇ 5,000mm^2/s ㅇㅣㅅㅏㅇ"
1049,"298K 동점성 5,000mm^2/s 이상",3,818,2,Y,Y,"298K ㄷㅗㅇㅈㅓㅁㅅㅓㅇ 5,000mm^2/s ㅇㅣㅅㅏㅇ"
1050,"3,6-디히드라지노 테트라진 나이트레이트",3,343,1,Y,Y,"3,6-ㄷㅣㅎㅣㄷㅡㄹㅏㅈㅣㄴㅗ ㅌㅔㅌㅡㄹㅏㅈㅣㄴ ㄴㅏㅇㅣㅌㅡㄹㅔㅇㅣㅌㅡ"
1051,3.7 GBq 미만의 방사능을 포함,3,368,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1052,3.7 GBq 미만의 방사능을 포함,3,370,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1053,3.7 GBq 미만의 방사능을 포함,3,473,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1054,3.7 GBq 미만의 방사능을 포함,3,523,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1055,3.7 GBq 미만의 방사능을 포함,3,554,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1056,3.7 GBq 미만의 방사능을 포함,3,671,2,Y,Y,3.7 GBq ㅁㅣㅁㅏㄴㅇㅢ ㅂㅏㅇㅅㅏㄴㅡㅇㅇㅡㄹ ㅍㅗㅎㅏㅁ
1227,비이미드류로 유리전이온도 453 K 미만,3,548,2,Y,N,ㅂㅣㅇㅣㅁㅣㄷㅡㄹㅠㄹㅗ ㅇㅠㄹㅣㅈㅓㄴㅇㅣㅇㅗㄴㄷㅗ 453 K ㅁㅣㅁㅏㄴ
1228,비인장강도 12.7×10^3m 이하,3,670,2,Y,N,ㅂㅣㅇㅣㄴㅈㅏㅇㄱㅏㅇㄷㅗ 12.7×10^3m ㅇㅣㅎㅏ
1229,비접촉 통과형 경비장치,3,570,2,Y,N,ㅂㅣㅈㅓㅂㅊㅗㄱ ㅌㅗㅇㄱㅘㅎㅕㅇ ㄱㅕㅇㅂㅣㅈㅏㅇㅊㅣ
4387,스위칭,2,1830,,,Y,ㅅㅡㅇㅟㅊㅣㅇ
4386,"폐쇄 사이클(closed cycle)형으로 평균고장수명 또는 평균고장간격이 2,500 시간 미만",3,209,2,Y,N,"ㅍㅖㅅㅙ ㅅㅏㅇㅣㅋㅡㄹ(closed cycle)ㅎㅕㅇㅇㅡㄹㅗ ㅍㅕㅇㄱㅠㄴㄱㅗㅈㅏㅇㅅㅜㅁㅕㅇ ㄸㅗㄴㅡㄴ ㅍㅕㅇㄱㅠㄴㄱㅗㅈㅏㅇㄱㅏㄴㄱㅕㄱㅇㅣ 2,500 ㅅㅣㄱㅏㄴ ㅁㅣㅁㅏㄴ"
54,고병원성 조류 인플루엔자 바이러스,1,,,,Y,ㄱㅗㅂㅕㅇㅇㅝㄴㅅㅓㅇ ㅈㅗㄹㅠ ㅇㅣㄴㅍㅡㄹㄹㅜㅇㅔㄴㅈㅏ ㅂㅏㅇㅣㄹㅓㅅㅡ
55,HT-2 독소,1,,1,Y,Y,HT-2 ㄷㅗㄱㅅㅗ
56,코노 독소,1,,1,Y,Y,ㅋㅗㄴㅗ ㄷㅗㄱㅅㅗ
57,"N,N-디이소프로필-베타-아미노에탄 티올",1,,,,Y,"N,N-ㄷㅣㅇㅣㅅㅗㅍㅡㄹㅗㅍㅣㄹ-ㅂㅔㅌㅏ-ㅇㅏㅁㅣㄴㅗㅇㅔㅌㅏㄴ ㅌㅣㅇㅗㄹ"
58,마이코플라즈마 마이코이데스 아종,1,,1,Y,Y,ㅁㅏㅇㅣㅋㅗㅍㅡㄹㄹㅏㅈㅡㅁㅏ ㅁㅏㅇㅣㅋㅗㅇㅣㄷㅔㅅㅡ ㅇㅏㅈㅗㅇ
59,메틸 포스포닉산,1,,,,Y,ㅁㅔㅌㅣㄹ ㅍㅗㅅㅡㅍㅗㄴㅣㄱㅅㅏㄴ
60,독소 또는 그 하위단위,1,,,,Y,ㄷㅗㄱㅅㅗ ㄸㅗㄴㅡㄴ ㄱㅡ ㅎㅏㅇㅟㄷㅏㄴㅇㅟ
61,유압용 액체,1,,,,N,ㅇㅠㅇㅏㅂㅇㅛㅇ ㅇㅐㄱㅊㅔ
62,깜부기 병원균,1,,,,Y,ㄲㅏㅁㅂㅜㄱㅣ ㅂㅕㅇㅇㅝㄴㄱㅠㄴ
63,레이다 전파 반사,1,,,,Y,ㄹㅔㅇㅣㄷㅏ ㅈㅓㄴㅍㅏ ㅂㅏㄴㅅㅏ
64,시가이질균,1,,1,Y,Y,ㅅㅣㄱㅏㅇㅣㅈㅣㄹㄱㅠㄴ
65,"O,O-디에틸 S-[2-(디에틸아미노)에틸]포스포로티올레이트",1,,,,Y,"O,O-ㄷㅣㅇㅔㅌㅣㄹ S-[2-(ㄷㅣㅇㅔㅌㅣㄹㅇㅏㅁㅣㄴㅗ)ㅇㅔㅌㅣㄹ]ㅍㅗㅅㅡㅍㅗㄹㅗㅌㅣㅇㅗㄹㄹㅔㅇㅣㅌㅡ"
66,리프트밸리열 바이러스,1,,1,Y,Y,ㄹㅣㅍㅡㅌㅡㅂㅐㄹㄹㅣㅇㅕㄹ ㅂㅏㅇㅣㄹㅓㅅㅡ
67,원숭이폭스 바이러스 ,1,,1,Y,Y,ㅇㅝㄴㅅㅜㅇㅇㅣㅍㅗㄱㅅㅡ ㅂㅏㅇㅣㄹㅓㅅㅡ 
68,포스겐,1,,,,Y,ㅍㅗㅅㅡㄱㅔㄴ
69,진균,1,,,,Y,ㅈㅣㄴㄱㅠㄴ
70,마이크로시스틴,1,,1,Y,Y,ㅁㅏㅇㅣㅋㅡㄹㅗㅅㅣㅅㅡㅌㅣㄴ
71,클로스트리디움 보튤리늄균,1,,1,Y,Y,ㅋㅡㄹㄹㅗㅅㅡㅌㅡㄹㅣㄷㅣㅇㅜㅁ ㅂㅗㅌㅠㄹㄹㅣㄴㅠㅁㄱㅠㄴ
72,수포성구내염 바이러스,1,,1,Y,Y,ㅅㅜㅍㅗㅅㅓㅇㄱㅜㄴㅐㅇㅕㅁ ㅂㅏㅇㅣㄹㅓㅅㅡ
73,T-2 독소,1,,1,Y,Y,T-2 ㄷㅗㄱㅅㅗ
74,돼지콜레라 바이러스,1,,1,Y,Y,ㄷㅙㅈㅣㅋㅗㄹㄹㅔㄹㅏ ㅂㅏㅇㅣㄹㅓㅅㅡ
75,줄기녹병균,1,,,,Y,ㅈㅜㄹㄱㅣㄴㅗㄱㅂㅕㅇㄱㅠㄴ
76,배치 혼합기,1,,,,Y,ㅂㅐㅊㅣ ㅎㅗㄴㅎㅏㅂㄱㅣ
77,클로스트리디움 아르젠티넨세클로스트리디움 아르젠티넨세,1,,1,Y,Y,ㅋㅡㄹㄹㅗㅅㅡㅌㅡㄹㅣㄷㅣㅇㅜㅁ ㅇㅏㄹㅡㅈㅔㄴㅌㅣㄴㅔㄴㅅㅔㅋㅡㄹㄹㅗㅅㅡㅌㅡㄹㅣㄷㅣㅇㅜㅁ ㅇㅏㄹㅡㅈㅔㄴㅌㅣㄴㅔㄴㅅㅔ
78,"N,N-디메틸 아미노에탄올과 그에 상응하는 수소화 염",1,,3,Y,N,"N,N-ㄷㅣㅁㅔㅌㅣㄹ ㅇㅏㅁㅣㄴㅗㅇㅔㅌㅏㄴㅇㅗㄹㄱㅘ ㄱㅡㅇㅔ ㅅㅏㅇㅇㅡㅇㅎㅏㄴㅡㄴ ㅅㅜㅅㅗㅎㅘ ㅇㅕㅁ"
79,트리에탄올아민,1,,,,Y,ㅌㅡㄹㅣㅇㅔㅌㅏㄴㅇㅗㄹㅇㅏㅁㅣㄴ
80,앵무새병 클라미디아,1,,1,Y,Y,ㅇㅐㅇㅁㅜㅅㅐㅂㅕㅇ ㅋㅡㄹㄹㅏㅁㅣㄷㅣㅇㅏ
81,오로푸체 바이러스,1,,1,Y,Y,ㅇㅗㄹㅗㅍㅜㅊㅔ ㅂㅏㅇㅣㄹㅓㅅㅡ
3987,"암호활성화 방법에 의해 5A002.a의 통제기준을 만족시키기 위해 설계, 개조된 것",2,3950,1,,Y,"ㅇㅏㅁㅎㅗㅎㅘㄹㅅㅓㅇㅎㅘ ㅂㅏㅇㅂㅓㅂㅇㅔ ㅇㅢㅎㅐ 5A002.aㅇㅢ ㅌㅗㅇㅈㅔㄱㅣㅈㅜㄴㅇㅡㄹ ㅁㅏㄴㅈㅗㄱㅅㅣㅋㅣㄱㅣ ㅇㅟㅎㅐ ㅅㅓㄹㄱㅖ, ㄱㅐㅈㅗㄷㅚㄴ ㄱㅓㅅ"
3989,초광대역 변조기술,2,3950,1,,Y,ㅊㅗㄱㅘㅇㄷㅐㅇㅕㄱ ㅂㅕㄴㅈㅗㄱㅣㅅㅜㄹ
3992,확산 스펙트럼 시스템,2,3950,1,,Y,ㅎㅘㄱㅅㅏㄴ ㅅㅡㅍㅔㄱㅌㅡㄹㅓㅁ ㅅㅣㅅㅡㅌㅔㅁ
3990,500MHz 이하의 주파수 대역,3,3989,2,,Y,500MHz ㅇㅣㅎㅏㅇㅢ ㅈㅜㅍㅏㅅㅜ ㄷㅐㅇㅕㄱ
3998,가격 및 주기능군에 대한 정보가 공개되고 대중적으로 소매판매처에서 구입가능,2,3950,3,,N,ㄱㅏㄱㅕㄱ ㅁㅣㅊ ㅈㅜㄱㅣㄴㅡㅇㄱㅜㄴㅇㅔ ㄷㅐㅎㅏㄴ ㅈㅓㅇㅂㅗㄱㅏ ㄱㅗㅇㄱㅐㄷㅚㄱㅗ ㄷㅐㅈㅜㅇㅈㅓㄱㅇㅡㄹㅗ ㅅㅗㅁㅐㅍㅏㄴㅁㅐㅊㅓㅇㅔㅅㅓ ㄱㅜㅇㅣㅂㄱㅏㄴㅡㅇ
3999,공공이나 상업용 거래로 한정된 스마트카드,3,3970,3,,N,ㄱㅗㅇㄱㅗㅇㅇㅣㄴㅏ ㅅㅏㅇㅇㅓㅂㅇㅛㅇ ㄱㅓㄹㅐㄹㅗ ㅎㅏㄴㅈㅓㅇㄷㅚㄴ ㅅㅡㅁㅏㅌㅡㅋㅏㄷㅡ
4328,중량비 15~38%의 알루미늄과 하나 이상의 추가 합금 포함하는 니켈알루미나이드,3,4327,1,Y,Y,ㅈㅜㅇㄹㅑㅇㅂㅣ 15~38%ㅇㅢ ㅇㅏㄹㄹㅜㅁㅣㄴㅠㅁㄱㅘ ㅎㅏㄴㅏ ㅇㅣㅅㅏㅇㅇㅢ ㅊㅜㄱㅏ ㅎㅏㅂㄱㅡㅁ ㅍㅗㅎㅏㅁㅎㅏㄴㅡㄴ ㄴㅣㅋㅔㄹㅇㅏㄹㄹㅜㅁㅣㄴㅏㅇㅣㄷㅡ
4327,니켈알루미나이드 또는 티타늄알루미나이드,2,4326,,,Y,ㄴㅣㅋㅔㄹㅇㅏㄹㄹㅜㅁㅣㄴㅏㅇㅣㄷㅡ ㄸㅗㄴㅡㄴ ㅌㅣㅌㅏㄴㅠㅁㅇㅏㄹㄹㅜㅁㅣㄴㅏㅇㅣㄷㅡ
4326,알루미나이드,1,,,,Y,ㅇㅏㄹㄹㅜㅁㅣㄴㅏㅇㅣㄷㅡ
1135,"Polycarbosilazanes (실리콘, 탄소, 질소성분의 세라믹 제조용)",3,679,1,Y,Y,"Polycarbosilazanes (ㅅㅣㄹㄹㅣㅋㅗㄴ, ㅌㅏㄴㅅㅗ, ㅈㅣㄹㅅㅗㅅㅓㅇㅂㅜㄴㅇㅢ ㅅㅔㄹㅏㅁㅣㄱ ㅈㅔㅈㅗㅇㅛㅇ)"
1136,Polydiorganosilanes (실리콘카바이드  제조용),3,679,1,Y,Y,Polydiorganosilanes (ㅅㅣㄹㄹㅣㅋㅗㄴㅋㅏㅂㅏㅇㅣㄷㅡ  ㅈㅔㅈㅗㅇㅛㅇ)
1137,Polysilazanes (질화실리콘 제조용),3,679,1,Y,Y,Polysilazanes (ㅈㅣㄹㅎㅘㅅㅣㄹㄹㅣㅋㅗㄴ ㅈㅔㅈㅗㅇㅛㅇ)
1138,Si-C-N 연속섬유 포함,3,746,1,Y,N,Si-C-N ㅇㅕㄴㅅㅗㄱㅅㅓㅁㅇㅠ ㅍㅗㅎㅏㅁ
1139,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,362,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1140,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,497,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1141,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,726,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1142,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,758,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1143,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,767,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1144,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,853,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1145,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,939,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1146,TNT 2kg 이상의 폭발력을 완전하게 격납이 불가능,3,1018,2,Y,Y,TNT 2kg ㅇㅣㅅㅏㅇㅇㅢ ㅍㅗㄱㅂㅏㄹㄹㅕㄱㅇㅡㄹ ㅇㅘㄴㅈㅓㄴㅎㅏㄱㅔ ㄱㅕㄱㄴㅏㅂㅇㅣ ㅂㅜㄹㄱㅏㄴㅡㅇ
1147,`,3,,,,N,`
1148,n-부틸 페로신,3,960,,,Y,n-ㅂㅜㅌㅣㄹ ㅍㅔㄹㅗㅅㅣㄴ
1149,가열된 필라멘트 기판위에 증착 가능,3,491,1,Y,Y,ㄱㅏㅇㅕㄹㄷㅚㄴ ㅍㅣㄹㄹㅏㅁㅔㄴㅌㅡ ㄱㅣㅍㅏㄴㅇㅟㅇㅔ ㅈㅡㅇㅊㅏㄱ ㄱㅏㄴㅡㅇ
2121,확산 스펙트럼 시스템,1,,,,N,ㅎㅘㄱㅅㅏㄴ ㅅㅡㅍㅔㄱㅌㅡㄹㅓㅁ ㅅㅣㅅㅡㅌㅔㅁ
2122,미사일용 원격제어장비 사용 소프트웨어,1,,,,Y,ㅁㅣㅅㅏㅇㅣㄹㅇㅛㅇ ㅇㅝㄴㄱㅕㄱㅈㅔㅇㅓㅈㅏㅇㅂㅣ ㅅㅏㅇㅛㅇ ㅅㅗㅍㅡㅌㅡㅇㅞㅇㅓ
2123,무선 통신 장비,1,,,,Y,ㅁㅜㅅㅓㄴ ㅌㅗㅇㅅㅣㄴ ㅈㅏㅇㅂㅣ
2124,무선 수신기,1,,,,Y,ㅁㅜㅅㅓㄴ ㅅㅜㅅㅣㄴㄱㅣ
2125,전파 감청/방해 장치,1,,,,Y,ㅈㅓㄴㅍㅏ ㄱㅏㅁㅊㅓㅇ/ㅂㅏㅇㅎㅐ ㅈㅏㅇㅊㅣ
2126,정보보안 기능 포함 소프트웨어,1,,,,Y,ㅈㅓㅇㅂㅗㅂㅗㅇㅏㄴ ㄱㅣㄴㅡㅇ ㅍㅗㅎㅏㅁ ㅅㅗㅍㅡㅌㅡㅇㅞㅇㅓ
2033,최대 포화 전력 출력 0.1nW(-70 dBm)초과,3,1875,1,Y,Y,ㅊㅚㄷㅐ ㅍㅗㅎㅘ ㅈㅓㄴㄹㅕㄱ ㅊㅜㄹㄹㅕㄱ 0.1nW(-70 dBm)ㅊㅗㄱㅘ
2034,최대 포화 전력 출력 0.1nW(-70 dBm)초과,3,1988,1,Y,Y,ㅊㅚㄷㅐ ㅍㅗㅎㅘ ㅈㅓㄴㄹㅕㄱ ㅊㅜㄹㄹㅕㄱ 0.1nW(-70 dBm)ㅊㅗㄱㅘ
2035,최대 포화 전력 출력 0.5W(27dBm)이하,3,1930,2,Y,Y,ㅊㅚㄷㅐ ㅍㅗㅎㅘ ㅈㅓㄴㄹㅕㄱ ㅊㅜㄹㄹㅕㄱ 0.5W(27dBm)ㅇㅣㅎㅏ
2036,최대 포화 전력 출력 10mW(10dBm)이하,3,1919,2,Y,Y,ㅊㅚㄷㅐ ㅍㅗㅎㅘ ㅈㅓㄴㄹㅕㄱ ㅊㅜㄹㄹㅕㄱ 10mW(10dBm)ㅇㅣㅎㅏ
2037,최대 포화 전력 출력 115W(50.61dBm)이하,3,1963,2,Y,Y,ㅊㅚㄷㅐ ㅍㅗㅎㅘ ㅈㅓㄴㄹㅕㄱ ㅊㅜㄹㄹㅕㄱ 115W(50.61dBm)ㅇㅣㅎㅏ
2146,초광대역 변조 시스템,1,,,,N,ㅊㅗㄱㅘㅇㄷㅐㅇㅕㄱ ㅂㅕㄴㅈㅗ ㅅㅣㅅㅡㅌㅔㅁ
2147,QAM 적용 무선 장비,2,2104,,,Y,QAM ㅈㅓㄱㅇㅛㅇ ㅁㅜㅅㅓㄴ ㅈㅏㅇㅂㅣ
2149,전자조정 위상배열 안테나가 아님,2,2117,2,Y,Y,ㅈㅓㄴㅈㅏㅈㅗㅈㅓㅇ ㅇㅟㅅㅏㅇㅂㅐㅇㅕㄹ ㅇㅏㄴㅌㅔㄴㅏㄱㅏ ㅇㅏㄴㅣㅁ
2151,해양용 지상기반장비,2,2145,3,Y,Y,ㅎㅐㅇㅑㅇㅇㅛㅇ ㅈㅣㅅㅏㅇㄱㅣㅂㅏㄴㅈㅏㅇㅂㅣ
2152,인증에만 암호 기능 이용,2,2110,3,Y,N,ㅇㅣㄴㅈㅡㅇㅇㅔㅁㅏㄴ ㅇㅏㅁㅎㅗ ㄱㅣㄴㅡㅇ ㅇㅣㅇㅛㅇ
2153,목표물로부터 전파전송이 필요한 장비,2,2135,3,Y,Y,ㅁㅗㄱㅍㅛㅁㅜㄹㄹㅗㅂㅜㅌㅓ ㅈㅓㄴㅍㅏㅈㅓㄴㅅㅗㅇㅇㅣ ㅍㅣㄹㅇㅛㅎㅏㄴ ㅈㅏㅇㅂㅣ
2154,개인 신분 확인으로 한정된 스마트카드,2,2110,3,Y,N,ㄱㅐㅇㅣㄴ ㅅㅣㄴㅂㅜㄴ ㅎㅘㄱㅇㅣㄴㅇㅡㄹㅗ ㅎㅏㄴㅈㅓㅇㄷㅚㄴ ㅅㅡㅁㅏㅌㅡㅋㅏㄷㅡ
2155,암호화기능이 OAM 목적으로만 사용,2,2126,3,Y,Y,ㅇㅏㅁㅎㅗㅎㅘㄱㅣㄴㅡㅇㅇㅣ OAM ㅁㅗㄱㅈㅓㄱㅇㅡㄹㅗㅁㅏㄴ ㅅㅏㅇㅛㅇ
2156,순시 대역폭 10MHz 미만,2,2143,2,Y,Y,ㅅㅜㄴㅅㅣ ㄷㅐㅇㅕㄱㅍㅗㄱ 10MHz ㅁㅣㅁㅏㄴ
2157,단말기 간 암호가 지원되지 않는 민간 사용목적의 무선전화,2,2110,3,Y,N,ㄷㅏㄴㅁㅏㄹㄱㅣ ㄱㅏㄴ ㅇㅏㅁㅎㅗㄱㅏ ㅈㅣㅇㅝㄴㄷㅚㅈㅣ ㅇㅏㄴㅎㄴㅡㄴ ㅁㅣㄴㄱㅏㄴ ㅅㅏㅇㅛㅇㅁㅗㄱㅈㅓㄱㅇㅢ ㅁㅜㅅㅓㄴㅈㅓㄴㅎㅘ
2158,1.5~87.5MHz용 무선장비,2,2123,,,Y,1.5~87.5MHzㅇㅛㅇ ㅁㅜㅅㅓㄴㅈㅏㅇㅂㅣ
2159,QoE 감시 시스템,2,2132,3,Y,Y,QoE ㄱㅏㅁㅅㅣ ㅅㅣㅅㅡㅌㅔㅁ
2160,내핵폭발 통신장비,2,2112,,,Y,ㄴㅐㅎㅐㄱㅍㅗㄱㅂㅏㄹ ㅌㅗㅇㅅㅣㄴㅈㅏㅇㅂㅣ
2161,로켓 원격측정 장비,2,2145,,,Y,ㄹㅗㅋㅔㅅ ㅇㅝㄴㄱㅕㄱㅊㅡㄱㅈㅓㅇ ㅈㅏㅇㅂㅣ
2162,민간 셀룰러 무선통신 장비,2,2124,3,Y,Y,ㅁㅣㄴㄱㅏㄴ ㅅㅔㄹㄹㅜㄹㄹㅓ ㅁㅜㅅㅓㄴㅌㅗㅇㅅㅣㄴ ㅈㅏㅇㅂㅣ
2163,이동 통신 시스템 생산용 감시장치,2,2125,3,Y,Y,ㅇㅣㄷㅗㅇ ㅌㅗㅇㅅㅣㄴ ㅅㅣㅅㅡㅌㅔㅁ ㅅㅐㅇㅅㅏㄴㅇㅛㅇ ㄱㅏㅁㅅㅣㅈㅏㅇㅊㅣ
2164,이산 로그 암호 기능,2,2110,,,N,ㅇㅣㅅㅏㄴ ㄹㅗㄱㅡ ㅇㅏㅁㅎㅗ ㄱㅣㄴㅡㅇ
2165,로켓 원격제어 장비,2,2145,,,Y,ㄹㅗㅋㅔㅅ ㅇㅝㄴㄱㅕㄱㅈㅔㅇㅓ ㅈㅏㅇㅂㅣ
2166,QoS 감시 시스템,2,2132,3,Y,Y,QoS ㄱㅏㅁㅅㅣ ㅅㅣㅅㅡㅌㅔㅁ
195,"N,N-디에틸 아미노에탄-2-티올에 상응하는 수소화 염",1,,,,Y,"N,N-ㄷㅣㅇㅔㅌㅣㄹ ㅇㅏㅁㅣㄴㅗㅇㅔㅌㅏㄴ-2-ㅌㅣㅇㅗㄹㅇㅔ ㅅㅏㅇㅇㅡㅇㅎㅏㄴㅡㄴ ㅅㅜㅅㅗㅎㅘ ㅇㅕㅁ"
196,방사선 차폐창 프레임,1,,,,Y,ㅂㅏㅇㅅㅏㅅㅓㄴ ㅊㅏㅍㅖㅊㅏㅇ ㅍㅡㄹㅔㅇㅣㅁ
197,추진제 생산 장비,1,,,,Y,ㅊㅜㅈㅣㄴㅈㅔ ㅅㅐㅇㅅㅏㄴ ㅈㅏㅇㅂㅣ
198,초전도 복합재료 전도체,1,,,,Y,ㅊㅗㅈㅓㄴㄷㅗ ㅂㅗㄱㅎㅏㅂㅈㅐㄹㅛ ㅈㅓㄴㄷㅗㅊㅔ
2846,"척도계수 반복도 1,250ppm이상",3,2785,2,Y,Y,"ㅊㅓㄱㄷㅗㄱㅖㅅㅜ ㅂㅏㄴㅂㅗㄱㄷㅗ 1,250ppmㅇㅣㅅㅏㅇ"
2847,척도계수 안정성 130ppm미만,3,2773,1,Y,Y,ㅊㅓㄱㄷㅗㄱㅖㅅㅜ ㅇㅏㄴㅈㅓㅇㅅㅓㅇ 130ppmㅁㅣㅁㅏㄴ
2848,충격 측정 가속도계,3,2773,3,Y,Y,ㅊㅜㅇㄱㅕㄱ ㅊㅡㄱㅈㅓㅇ ㄱㅏㅅㅗㄱㄷㅗㄱㅖ
2849,충격 측정 가속도계,3,2785,3,Y,Y,ㅊㅜㅇㄱㅕㄱ ㅊㅡㄱㅈㅓㅇ ㄱㅏㅅㅗㄱㄷㅗㄱㅖ
2850,측정 정밀도 50ppm이하,3,2784,1,Y,Y,ㅊㅡㄱㅈㅓㅇ ㅈㅓㅇㅁㅣㄹㄷㅗ 50ppmㅇㅣㅎㅏ
